profile_name,timestep,value
DHW_or_space,712,0.44782954265345676
DHW_or_space,713,0.5542702566482999
DHW_or_space,714,0.6613333639626074
DHW_or_space,715,0.6062253344717872
DHW_or_space,716,0.5562803659970564
DHW_or_space,717,0.5051571411198371
DHW_or_space,718,0.4151379705777395
DHW_or_space,719,0.3358739149336519
DHW_or_space,720,0.30949597927219047
DHW_or_space,721,0.28610307606485
DHW_or_space,722,0.2864299177075881
DHW_or_space,723,0.30768640236169376
DHW_or_space,724,0.3755909796457781
DHW_or_space,725,0.5587388126468045
DHW_or_space,726,0.7986390876652067
DHW_or_space,727,0.8663644183313386
DHW_or_space,728,0.7930381278327134
DHW_or_space,729,0.7382657644519974
DHW_or_space,730,0.6496621476478627
DHW_or_space,731,0.610802978372376
DHW_or_space,732,0.5707645707020792
DHW_or_space,733,0.49577542494590476
DHW_or_space,734,0.43290591694971964
DHW_or_space,735,0.4289127399155118
DHW_or_space,736,0.46260374950819666
